JAX Backend: gpu
JAX Devices: [CudaDevice(id=0)]

Loaded config from: /home/kraghavan/projects/ContLearn/kkt_run/kkt/../configs/mnist_condition2_heuristics.json
Problem type: classification
Dataset: mnist
Tasks: 10
AWB enabled: False

Output directory: /home/kraghavan/projects/ContLearn/kkt_run/kkt/results/mnist
Model path: /home/kraghavan/projects/ContLearn/kkt_run/kkt/results/mnist/model


############################################################
# Run 1 / 1
############################################################
Loading MNIST dataset

============================================================
Task 0
============================================================
Standard CL training (lr=0.000100, adaptive_lr_min=1.00e-06, loss_ratio=1.00)

  0%|          | 0/150 [00:00<?, ?it/s]
  1%|          | 1/150 [00:15<38:00, 15.31s/it]
 44%|████▍     | 64/145 [05:07<06:15,  4.63s/it, CE=2.390806e-01 H=2.390160e-01 dV_dx=-1.086102e-04 dV_dθ=4.398156e-05 ||∇||=1.424558e+00 | Tr=0.5363]
 45%|████▍     | 65/145 [05:07<06:12,  4.66s/it, CE=2.390806e-01 H=2.390160e-01 dV_dx=-1.086102e-04 dV_dθ=4.398156e-05 ||∇||=1.424558e+00 | Tr=0.5363]
 45%|████▍     | 65/145 [05:12<06:12,  4.66s/it, CE=2.388609e-01 H=2.390967e-01 dV_dx=1.912079e-04 dV_dθ=4.463846e-05 ||∇||=1.424311e+00 | Tr=0.5360] 
 46%|████▌     | 66/145 [05:12<06:07,  4.65s/it, CE=2.388609e-01 H=2.390967e-01 dV_dx=1.912079e-04 dV_dθ=4.463846e-05 ||∇||=1.424311e+00 | Tr=0.5360]
 46%|████▌     | 66/145 [05:17<06:07,  4.65s/it, CE=2.385677e-01 H=2.386694e-01 dV_dx=5.441446e-05 dV_dθ=4.728835e-05 ||∇||=1.423250e+00 | Tr=0.5365]
 46%|████▌     | 67/145 [05:17<06:11,  4.77s/it, CE=2.385677e-01 H=2.386694e-01 dV_dx=5.441446e-05 dV_dθ=4.728835e-05 ||∇||=1.423250e+00 | Tr=0.5365]
 46%|████▌     | 67/145 [05:22<06:11,  4.77s/it, CE=2.382954e-01 H=2.381707e-01 dV_dx=-1.687284e-04 dV_dθ=4.398270e-05 ||∇||=1.423153e+00 | Tr=0.5368]
 47%|████▋     | 68/145 [05:22<05:59,  4.67s/it, CE=2.382954e-01 H=2.381707e-01 dV_dx=-1.687284e-04 dV_dθ=4.398270e-05 ||∇||=1.423153e+00 | Tr=0.5368]
 47%|████▋     | 68/145 [05:27<05:59,  4.67s/it, CE=2.380159e-01 H=2.383150e-01 dV_dx=2.562786e-04 dV_dθ=4.283342e-05 ||∇||=1.422645e+00 | Tr=0.5371] 
 48%|████▊     | 69/145 [05:27<06:04,  4.80s/it, CE=2.380159e-01 H=2.383150e-01 dV_dx=2.562786e-04 dV_dθ=4.283342e-05 ||∇||=1.422645e+00 | Tr=0.5371]
 48%|████▊     | 69/145 [05:32<06:04,  4.80s/it, CE=2.377664e-01 H=2.378088e-01 dV_dx=-6.059430e-06 dV_dθ=4.846406e-05 ||∇||=1.419856e+00 | Tr=0.5373]
 48%|████▊     | 70/145 [05:32<06:00,  4.81s/it, CE=2.377664e-01 H=2.378088e-01 dV_dx=-6.059430e-06 dV_dθ=4.846406e-05 ||∇||=1.419856e+00 | Tr=0.5373]
 48%|████▊     | 70/145 [05:36<06:00,  4.81s/it, CE=2.375024e-01 H=2.374337e-01 dV_dx=-1.120124e-04 dV_dθ=4.339814e-05 ||∇||=1.418809e+00 | Tr=0.5373]
 49%|████▉     | 71/145 [05:36<05:47,  4.70s/it, CE=2.375024e-01 H=2.374337e-01 dV_dx=-1.120124e-04 dV_dθ=4.339814e-05 ||∇||=1.418809e+00 | Tr=0.5373]
 49%|████▉     | 71/145 [05:41<05:47,  4.70s/it, CE=2.372706e-01 H=2.373646e-01 dV_dx=4.954496e-05 dV_dθ=4.445812e-05 ||∇||=1.421468e+00 | Tr=0.5374] 
 50%|████▉     | 72/145 [05:41<05:46,  4.75s/it, CE=2.372706e-01 H=2.373646e-01 dV_dx=4.954496e-05 dV_dθ=4.445812e-05 ||∇||=1.421468e+00 | Tr=0.5374]
 50%|████▉     | 72/145 [05:46<05:46,  4.75s/it, CE=2.370104e-01 H=2.368480e-01 dV_dx=-2.071762e-04 dV_dθ=4.471742e-05 ||∇||=1.421226e+00 | Tr=0.5376]
 50%|█████     | 73/145 [05:46<05:42,  4.75s/it, CE=2.370104e-01 H=2.368480e-01 dV_dx=-2.071762e-04 dV_dθ=4.471742e-05 ||∇||=1.421226e+00 | Tr=0.5376]
 50%|█████     | 73/145 [05:50<05:42,  4.75s/it, CE=2.367956e-01 H=2.368133e-01 dV_dx=-2.725028e-05 dV_dθ=4.495897e-05 ||∇||=1.419290e+00 | Tr=0.5379]
 51%|█████     | 74/145 [05:50<05:34,  4.71s/it, CE=2.367956e-01 H=2.368133e-01 dV_dx=-2.725028e-05 dV_dθ=4.495897e-05 ||∇||=1.419290e+00 | Tr=0.5379]
 51%|█████     | 74/145 [05:55<05:34,  4.71s/it, CE=2.365049e-01 H=2.365224e-01 dV_dx=-2.280820e-05 dV_dθ=4.023418e-05 ||∇||=1.419450e+00 | Tr=0.5383]
 52%|█████▏    | 75/145 [05:55<05:25,  4.65s/it, CE=2.365049e-01 H=2.365224e-01 dV_dx=-2.280820e-05 dV_dθ=4.023418e-05 ||∇||=1.419450e+00 | Tr=0.5383]
 52%|█████▏    | 75/145 [05:59<05:25,  4.65s/it, CE=2.363013e-01 H=2.364552e-01 dV_dx=1.195636e-04 dV_dθ=3.427719e-05 ||∇||=1.422895e+00 | Tr=0.5390] 
 52%|█████▏    | 76/145 [05:59<05:22,  4.68s/it, CE=2.363013e-01 H=2.364552e-01 dV_dx=1.195636e-04 dV_dθ=3.427719e-05 ||∇||=1.422895e+00 | Tr=0.5390]
 52%|█████▏    | 76/145 [06:04<05:22,  4.68s/it, CE=2.360595e-01 H=2.362909e-01 dV_dx=1.969733e-04 dV_dθ=3.440410e-05 ||∇||=1.423856e+00 | Tr=0.5390]
 53%|█████▎    | 77/145 [06:04<05:22,  4.74s/it, CE=2.360595e-01 H=2.362909e-01 dV_dx=1.969733e-04 dV_dθ=3.440410e-05 ||∇||=1.423856e+00 | Tr=0.5390]
 53%|█████▎    | 77/145 [06:09<05:22,  4.74s/it, CE=2.358483e-01 H=2.358618e-01 dV_dx=-2.314242e-05 dV_dθ=3.659326e-05 ||∇||=1.421809e+00 | Tr=0.5392]
 54%|█████▍    | 78/145 [06:09<05:13,  4.68s/it, CE=2.358483e-01 H=2.358618e-01 dV_dx=-2.314242e-05 dV_dθ=3.659326e-05 ||∇||=1.421809e+00 | Tr=0.5392]
 54%|█████▍    | 78/145 [06:14<05:13,  4.68s/it, CE=2.355928e-01 H=2.356268e-01 dV_dx=-9.201949e-07 dV_dθ=3.488713e-05 ||∇||=1.418981e+00 | Tr=0.5394]
 54%|█████▍    | 79/145 [06:14<05:19,  4.84s/it, CE=2.355928e-01 H=2.356268e-01 dV_dx=-9.201949e-07 dV_dθ=3.488713e-05 ||∇||=1.418981e+00 | Tr=0.5394]
 54%|█████▍    | 79/145 [06:19<05:19,  4.84s/it, CE=2.353787e-01 H=2.353626e-01 dV_dx=-4.914648e-05 dV_dθ=3.308634e-05 ||∇||=1.422303e+00 | Tr=0.5395]
 55%|█████▌    | 80/145 [06:19<05:09,  4.76s/it, CE=2.353787e-01 H=2.353626e-01 dV_dx=-4.914648e-05 dV_dθ=3.308634e-05 ||∇||=1.422303e+00 | Tr=0.5395]
 55%|█████▌    | 80/145 [06:23<05:09,  4.76s/it, CE=2.351795e-01 H=2.350820e-01 dV_dx=-1.314188e-04 dV_dθ=3.396400e-05 ||∇||=1.421322e+00 | Tr=0.5397]
 56%|█████▌    | 81/145 [06:23<05:00,  4.69s/it, CE=2.351795e-01 H=2.350820e-01 dV_dx=-1.314188e-04 dV_dθ=3.396400e-05 ||∇||=1.421322e+00 | Tr=0.5397]
 56%|█████▌    | 81/145 [06:28<05:00,  4.69s/it, CE=2.349834e-01 H=2.351871e-01 dV_dx=1.694978e-04 dV_dθ=3.421540e-05 ||∇||=1.420913e+00 | Tr=0.5397] 
 57%|█████▋    | 82/145 [06:28<05:03,  4.83s/it, CE=2.349834e-01 H=2.351871e-01 dV_dx=1.694978e-04 dV_dθ=3.421540e-05 ||∇||=1.420913e+00 | Tr=0.5397]
 57%|█████▋    | 82/145 [06:33<05:03,  4.83s/it, CE=2.347672e-01 H=2.351818e-01 dV_dx=3.850973e-04 dV_dθ=2.953027e-05 ||∇||=1.422745e+00 | Tr=0.5396]
 57%|█████▋    | 83/145 [06:33<04:55,  4.77s/it, CE=2.347672e-01 H=2.351818e-01 dV_dx=3.850973e-04 dV_dθ=2.953027e-05 ||∇||=1.422745e+00 | Tr=0.5396]
 57%|█████▋    | 83/145 [06:37<04:55,  4.77s/it, CE=2.345565e-01 H=2.344805e-01 dV_dx=-1.012158e-04 dV_dθ=2.517148e-05 ||∇||=1.421490e+00 | Tr=0.5397]
 58%|█████▊    | 84/145 [06:37<04:33,  4.48s/it, CE=2.345565e-01 H=2.344805e-01 dV_dx=-1.012158e-04 dV_dθ=2.517148e-05 ||∇||=1.421490e+00 | Tr=0.5397]
 58%|█████▊    | 84/145 [06:41<04:33,  4.48s/it, CE=2.342880e-01 H=2.342491e-01 dV_dx=-7.021728e-05 dV_dθ=3.127710e-05 ||∇||=1.420238e+00 | Tr=0.5397]
 59%|█████▊    | 85/145 [06:41<04:17,  4.30s/it, CE=2.342880e-01 H=2.342491e-01 dV_dx=-7.021728e-05 dV_dθ=3.127710e-05 ||∇||=1.420238e+00 | Tr=0.5397]
 59%|█████▊    | 85/145 [06:45<04:17,  4.30s/it, CE=2.340957e-01 H=2.338970e-01 dV_dx=-2.267830e-04 dV_dθ=2.807140e-05 ||∇||=1.420128e+00 | Tr=0.5398]
 59%|█████▉    | 86/145 [06:45<04:18,  4.37s/it, CE=2.340957e-01 H=2.338970e-01 dV_dx=-2.267830e-04 dV_dθ=2.807140e-05 ||∇||=1.420128e+00 | Tr=0.5398]
 59%|█████▉    | 86/145 [06:49<04:18,  4.37s/it, CE=2.338740e-01 H=2.339692e-01 dV_dx=6.599713e-05 dV_dθ=2.915424e-05 ||∇||=1.417987e+00 | Tr=0.5400] 
 60%|██████    | 87/145 [06:49<04:11,  4.34s/it, CE=2.338740e-01 H=2.339692e-01 dV_dx=6.599713e-05 dV_dθ=2.915424e-05 ||∇||=1.417987e+00 | Tr=0.5400]
 60%|██████    | 87/145 [06:54<04:11,  4.34s/it, CE=2.336629e-01 H=2.337258e-01 dV_dx=3.615680e-05 dV_dθ=2.676916e-05 ||∇||=1.417727e+00 | Tr=0.5398]
 61%|██████    | 88/145 [06:54<04:07,  4.34s/it, CE=2.336629e-01 H=2.337258e-01 dV_dx=3.615680e-05 dV_dθ=2.676916e-05 ||∇||=1.417727e+00 | Tr=0.5398]
 61%|██████    | 88/145 [06:59<04:07,  4.34s/it, CE=2.334433e-01 H=2.332762e-01 dV_dx=-1.948451e-04 dV_dθ=2.781230e-05 ||∇||=1.415726e+00 | Tr=0.5398]
 61%|██████▏   | 89/145 [06:59<04:12,  4.52s/it, CE=2.334433e-01 H=2.332762e-01 dV_dx=-1.948451e-04 dV_dθ=2.781230e-05 ||∇||=1.415726e+00 | Tr=0.5398]
 61%|██████▏   | 89/145 [07:03<04:12,  4.52s/it, CE=2.332395e-01 H=2.333994e-01 dV_dx=1.371451e-04 dV_dθ=2.267893e-05 ||∇||=1.415878e+00 | Tr=0.5398] 
 62%|██████▏   | 90/145 [07:03<04:09,  4.54s/it, CE=2.332395e-01 H=2.333994e-01 dV_dx=1.371451e-04 dV_dθ=2.267893e-05 ||∇||=1.415878e+00 | Tr=0.5398]
 62%|██████▏   | 90/145 [07:08<04:09,  4.54s/it, CE=2.330148e-01 H=2.329615e-01 dV_dx=-8.839396e-05 dV_dθ=3.513771e-05 ||∇||=1.414981e+00 | Tr=0.5398]
 63%|██████▎   | 91/145 [07:08<04:02,  4.48s/it, CE=2.330148e-01 H=2.329615e-01 dV_dx=-8.839396e-05 dV_dθ=3.513771e-05 ||∇||=1.414981e+00 | Tr=0.5398]
 63%|██████▎   | 91/145 [07:12<04:02,  4.48s/it, CE=2.328117e-01 H=2.325731e-01 dV_dx=-2.667595e-04 dV_dθ=2.814055e-05 ||∇||=1.416113e+00 | Tr=0.5400]
 63%|██████▎   | 92/145 [07:12<03:51,  4.36s/it, CE=2.328117e-01 H=2.325731e-01 dV_dx=-2.667595e-04 dV_dθ=2.814055e-05 ||∇||=1.416113e+00 | Tr=0.5400]
 63%|██████▎   | 92/145 [07:16<03:51,  4.36s/it, CE=2.325855e-01 H=2.327209e-01 dV_dx=1.070537e-04 dV_dθ=2.834877e-05 ||∇||=1.411759e+00 | Tr=0.5400] 
 64%|██████▍   | 93/145 [07:16<03:50,  4.43s/it, CE=2.325855e-01 H=2.327209e-01 dV_dx=1.070537e-04 dV_dθ=2.834877e-05 ||∇||=1.411759e+00 | Tr=0.5400]
 64%|██████▍   | 93/145 [07:21<03:50,  4.43s/it, CE=2.323809e-01 H=2.322973e-01 dV_dx=-1.162106e-04 dV_dθ=3.268361e-05 ||∇||=1.410110e+00 | Tr=0.5403]
 65%|██████▍   | 94/145 [07:21<03:52,  4.56s/it, CE=2.323809e-01 H=2.322973e-01 dV_dx=-1.162106e-04 dV_dθ=3.268361e-05 ||∇||=1.410110e+00 | Tr=0.5403]
 65%|██████▍   | 94/145 [07:26<03:52,  4.56s/it, CE=2.321839e-01 H=2.321153e-01 dV_dx=-1.008648e-04 dV_dθ=3.225890e-05 ||∇||=1.410425e+00 | Tr=0.5403]
 66%|██████▌   | 95/145 [07:26<03:43,  4.48s/it, CE=2.321839e-01 H=2.321153e-01 dV_dx=-1.008648e-04 dV_dθ=3.225890e-05 ||∇||=1.410425e+00 | Tr=0.5403]
 66%|██████▌   | 95/145 [07:30<03:43,  4.48s/it, CE=2.319614e-01 H=2.319325e-01 dV_dx=-5.850180e-05 dV_dθ=2.954781e-05 ||∇||=1.408822e+00 | Tr=0.5405]
 66%|██████▌   | 96/145 [07:30<03:34,  4.37s/it, CE=2.319614e-01 H=2.319325e-01 dV_dx=-5.850180e-05 dV_dθ=2.954781e-05 ||∇||=1.408822e+00 | Tr=0.5405]
 66%|██████▌   | 96/145 [07:34<03:34,  4.37s/it, CE=2.317626e-01 H=2.317569e-01 dV_dx=-3.045920e-05 dV_dθ=2.481704e-05 ||∇||=1.409700e+00 | Tr=0.5404]
 67%|██████▋   | 97/145 [07:34<03:28,  4.35s/it, CE=2.317626e-01 H=2.317569e-01 dV_dx=-3.045920e-05 dV_dθ=2.481704e-05 ||∇||=1.409700e+00 | Tr=0.5404]
 67%|██████▋   | 97/145 [07:38<03:28,  4.35s/it, CE=2.315597e-01 H=2.315726e-01 dV_dx=-1.591436e-05 dV_dθ=2.886409e-05 ||∇||=1.408958e+00 | Tr=0.5407]
 68%|██████▊   | 98/145 [07:38<03:25,  4.38s/it, CE=2.315597e-01 H=2.315726e-01 dV_dx=-1.591436e-05 dV_dθ=2.886409e-05 ||∇||=1.408958e+00 | Tr=0.5407]
 68%|██████▊   | 98/145 [07:43<03:25,  4.38s/it, CE=2.313715e-01 H=2.313467e-01 dV_dx=-5.466629e-05 dV_dθ=2.991014e-05 ||∇||=1.408428e+00 | Tr=0.5407]
 68%|██████▊   | 99/145 [07:43<03:22,  4.40s/it, CE=2.313715e-01 H=2.313467e-01 dV_dx=-5.466629e-05 dV_dθ=2.991014e-05 ||∇||=1.408428e+00 | Tr=0.5407]
 68%|██████▊   | 99/145 [07:47<03:22,  4.40s/it, CE=2.311637e-01 H=2.310034e-01 dV_dx=-1.946856e-04 dV_dθ=3.439705e-05 ||∇||=1.408891e+00 | Tr=0.5409]
 69%|██████▉   | 100/145 [07:47<03:21,  4.47s/it, CE=2.311637e-01 H=2.310034e-01 dV_dx=-1.946856e-04 dV_dθ=3.439705e-05 ||∇||=1.408891e+00 | Tr=0.5409]
 69%|██████▉   | 100/145 [07:54<03:21,  4.47s/it, CE=2.309876e-01 H=2.310986e-01 dV_dx=8.372345e-05 dV_dθ=2.730532e-05 ||∇||=1.409765e+00 | Tr=0.5410 Te/Cur=0.5276 Te/Exp=0.8995]
 70%|██████▉   | 101/145 [07:54<03:40,  5.02s/it, CE=2.309876e-01 H=2.310986e-01 dV_dx=8.372345e-05 dV_dθ=2.730532e-05 ||∇||=1.409765e+00 | Tr=0.5410 Te/Cur=0.5276 Te/Exp=0.8995]
 70%|██████▉   | 101/145 [07:58<03:40,  5.02s/it, CE=2.308028e-01 H=2.307809e-01 dV_dx=-4.544032e-05 dV_dθ=2.357218e-05 ||∇||=1.411402e+00 | Tr=0.5412]                           
 70%|███████   | 102/145 [07:58<03:25,  4.78s/it, CE=2.308028e-01 H=2.307809e-01 dV_dx=-4.544032e-05 dV_dθ=2.357218e-05 ||∇||=1.411402e+00 | Tr=0.5412]
 70%|███████   | 102/145 [08:02<03:25,  4.78s/it, CE=2.305745e-01 H=2.306488e-01 dV_dx=4.672532e-05 dV_dθ=2.762634e-05 ||∇||=1.410677e+00 | Tr=0.5413] 
 71%|███████   | 103/145 [08:02<03:09,  4.52s/it, CE=2.305745e-01 H=2.306488e-01 dV_dx=4.672532e-05 dV_dθ=2.762634e-05 ||∇||=1.410677e+00 | Tr=0.5413]
 71%|███████   | 103/145 [08:07<03:09,  4.52s/it, CE=2.303889e-01 H=2.304119e-01 dV_dx=-3.179895e-06 dV_dθ=2.620492e-05 ||∇||=1.411482e+00 | Tr=0.5412]
 72%|███████▏  | 104/145 [08:07<03:07,  4.56s/it, CE=2.303889e-01 H=2.304119e-01 dV_dx=-3.179895e-06 dV_dθ=2.620492e-05 ||∇||=1.411482e+00 | Tr=0.5412]
 72%|███████▏  | 104/145 [08:11<03:07,  4.56s/it, CE=2.301893e-01 H=2.305519e-01 dV_dx=3.347241e-04 dV_dθ=2.782452e-05 ||∇||=1.411640e+00 | Tr=0.5415] 
 72%|███████▏  | 105/145 [08:11<02:58,  4.46s/it, CE=2.301893e-01 H=2.305519e-01 dV_dx=3.347241e-04 dV_dθ=2.782452e-05 ||∇||=1.411640e+00 | Tr=0.5415]
 72%|███████▏  | 105/145 [08:15<02:58,  4.46s/it, CE=2.300351e-01 H=2.300583e-01 dV_dx=-7.323860e-06 dV_dθ=3.050040e-05 ||∇||=1.411772e+00 | Tr=0.5417]
 73%|███████▎  | 106/145 [08:15<02:48,  4.33s/it, CE=2.300351e-01 H=2.300583e-01 dV_dx=-7.323860e-06 dV_dθ=3.050040e-05 ||∇||=1.411772e+00 | Tr=0.5417]
 73%|███████▎  | 106/145 [08:19<02:48,  4.33s/it, CE=2.298120e-01 H=2.300293e-01 dV_dx=1.907917e-04 dV_dθ=2.659155e-05 ||∇||=1.410271e+00 | Tr=0.5417] 
 74%|███████▍  | 107/145 [08:19<02:44,  4.32s/it, CE=2.298120e-01 H=2.300293e-01 dV_dx=1.907917e-04 dV_dθ=2.659155e-05 ||∇||=1.410271e+00 | Tr=0.5417]
 74%|███████▍  | 107/145 [08:24<02:44,  4.32s/it, CE=2.296289e-01 H=2.293005e-01 dV_dx=-3.592020e-04 dV_dθ=3.083002e-05 ||∇||=1.407781e+00 | Tr=0.5419]
 74%|███████▍  | 108/145 [08:24<02:45,  4.46s/it, CE=2.296289e-01 H=2.293005e-01 dV_dx=-3.592020e-04 dV_dθ=3.083002e-05 ||∇||=1.407781e+00 | Tr=0.5419]
 74%|███████▍  | 108/145 [08:29<02:45,  4.46s/it, CE=2.294281e-01 H=2.296089e-01 dV_dx=1.572899e-04 dV_dθ=2.346415e-05 ||∇||=1.406835e+00 | Tr=0.5418] 
 75%|███████▌  | 109/145 [08:29<02:47,  4.66s/it, CE=2.294281e-01 H=2.296089e-01 dV_dx=1.572899e-04 dV_dθ=2.346415e-05 ||∇||=1.406835e+00 | Tr=0.5418]
 75%|███████▌  | 109/145 [08:34<02:47,  4.66s/it, CE=2.292052e-01 H=2.294986e-01 dV_dx=2.590031e-04 dV_dθ=3.445577e-05 ||∇||=1.405949e+00 | Tr=0.5419]
 76%|███████▌  | 110/145 [08:34<02:43,  4.67s/it, CE=2.292052e-01 H=2.294986e-01 dV_dx=2.590031e-04 dV_dθ=3.445577e-05 ||∇||=1.405949e+00 | Tr=0.5419]
 76%|███████▌  | 110/145 [08:38<02:43,  4.67s/it, CE=2.290444e-01 H=2.290839e-01 dV_dx=8.767726e-06 dV_dθ=3.065202e-05 ||∇||=1.404420e+00 | Tr=0.5421]
 77%|███████▋  | 111/145 [08:38<02:33,  4.52s/it, CE=2.290444e-01 H=2.290839e-01 dV_dx=8.767726e-06 dV_dθ=3.065202e-05 ||∇||=1.404420e+00 | Tr=0.5421]
 77%|███████▋  | 111/145 [08:42<02:33,  4.52s/it, CE=2.288508e-01 H=2.287236e-01 dV_dx=-1.650428e-04 dV_dθ=3.786191e-05 ||∇||=1.404073e+00 | Tr=0.5422]
 77%|███████▋  | 112/145 [08:42<02:21,  4.29s/it, CE=2.288508e-01 H=2.287236e-01 dV_dx=-1.650428e-04 dV_dθ=3.786191e-05 ||∇||=1.404073e+00 | Tr=0.5422]
 77%|███████▋  | 112/145 [08:46<02:21,  4.29s/it, CE=2.286583e-01 H=2.284346e-01 dV_dx=-2.616190e-04 dV_dθ=3.795196e-05 ||∇||=1.404406e+00 | Tr=0.5424]
 78%|███████▊  | 113/145 [08:46<02:21,  4.42s/it, CE=2.286583e-01 H=2.284346e-01 dV_dx=-2.616190e-04 dV_dθ=3.795196e-05 ||∇||=1.404406e+00 | Tr=0.5424]
 78%|███████▊  | 113/145 [08:51<02:21,  4.42s/it, CE=2.285041e-01 H=2.284975e-01 dV_dx=-4.576876e-05 dV_dθ=3.912751e-05 ||∇||=1.404767e+00 | Tr=0.5425]
 79%|███████▊  | 114/145 [08:51<02:19,  4.51s/it, CE=2.285041e-01 H=2.284975e-01 dV_dx=-4.576876e-05 dV_dθ=3.912751e-05 ||∇||=1.404767e+00 | Tr=0.5425]
 79%|███████▊  | 114/145 [08:55<02:19,  4.51s/it, CE=2.282823e-01 H=2.282910e-01 dV_dx=-1.927733e-05 dV_dθ=2.793069e-05 ||∇||=1.406170e+00 | Tr=0.5427]
 79%|███████▉  | 115/145 [08:55<02:13,  4.46s/it, CE=2.282823e-01 H=2.282910e-01 dV_dx=-1.927733e-05 dV_dθ=2.793069e-05 ||∇||=1.406170e+00 | Tr=0.5427]
 79%|███████▉  | 115/145 [09:00<02:13,  4.46s/it, CE=2.281220e-01 H=2.281122e-01 dV_dx=-4.226075e-05 dV_dθ=3.242734e-05 ||∇||=1.405657e+00 | Tr=0.5429]
 80%|████████  | 116/145 [09:00<02:09,  4.48s/it, CE=2.281220e-01 H=2.281122e-01 dV_dx=-4.226075e-05 dV_dθ=3.242734e-05 ||∇||=1.405657e+00 | Tr=0.5429]
 80%|████████  | 116/145 [09:04<02:09,  4.48s/it, CE=2.279855e-01 H=2.275745e-01 dV_dx=-4.370238e-04 dV_dθ=2.596149e-05 ||∇||=1.407562e+00 | Tr=0.5431]
 81%|████████  | 117/145 [09:04<02:01,  4.33s/it, CE=2.279855e-01 H=2.275745e-01 dV_dx=-4.370238e-04 dV_dθ=2.596149e-05 ||∇||=1.407562e+00 | Tr=0.5431]
 81%|████████  | 117/145 [09:08<02:01,  4.33s/it, CE=2.278066e-01 H=2.277838e-01 dV_dx=-5.299406e-05 dV_dθ=3.026141e-05 ||∇||=1.405580e+00 | Tr=0.5434]
 81%|████████▏ | 118/145 [09:08<01:58,  4.38s/it, CE=2.278066e-01 H=2.277838e-01 dV_dx=-5.299406e-05 dV_dθ=3.026141e-05 ||∇||=1.405580e+00 | Tr=0.5434]
 81%|████████▏ | 118/145 [09:13<01:58,  4.38s/it, CE=2.276440e-01 H=2.275677e-01 dV_dx=-1.027858e-04 dV_dθ=2.650347e-05 ||∇||=1.407472e+00 | Tr=0.5435]
 82%|████████▏ | 119/145 [09:13<01:52,  4.34s/it, CE=2.276440e-01 H=2.275677e-01 dV_dx=-1.027858e-04 dV_dθ=2.650347e-05 ||∇||=1.407472e+00 | Tr=0.5435]
 82%|████████▏ | 119/145 [09:17<01:52,  4.34s/it, CE=2.274472e-01 H=2.272854e-01 dV_dx=-1.971074e-04 dV_dθ=3.531982e-05 ||∇||=1.405425e+00 | Tr=0.5437]
 83%|████████▎ | 120/145 [09:17<01:50,  4.43s/it, CE=2.274472e-01 H=2.272854e-01 dV_dx=-1.971074e-04 dV_dθ=3.531982e-05 ||∇||=1.405425e+00 | Tr=0.5437]
 83%|████████▎ | 120/145 [09:22<01:50,  4.43s/it, CE=2.272936e-01 H=2.275654e-01 dV_dx=2.446851e-04 dV_dθ=2.715792e-05 ||∇||=1.406401e+00 | Tr=0.5438] 
 83%|████████▎ | 121/145 [09:22<01:49,  4.54s/it, CE=2.272936e-01 H=2.275654e-01 dV_dx=2.446851e-04 dV_dθ=2.715792e-05 ||∇||=1.406401e+00 | Tr=0.5438]
 83%|████████▎ | 121/145 [09:26<01:49,  4.54s/it, CE=2.270806e-01 H=2.271992e-01 dV_dx=8.677676e-05 dV_dθ=3.183831e-05 ||∇||=1.404132e+00 | Tr=0.5439]
 84%|████████▍ | 122/145 [09:26<01:38,  4.28s/it, CE=2.270806e-01 H=2.271992e-01 dV_dx=8.677676e-05 dV_dθ=3.183831e-05 ||∇||=1.404132e+00 | Tr=0.5439]
 84%|████████▍ | 122/145 [09:30<01:38,  4.28s/it, CE=2.269633e-01 H=2.271994e-01 dV_dx=2.110878e-04 dV_dθ=2.502556e-05 ||∇||=1.406416e+00 | Tr=0.5440]
 85%|████████▍ | 123/145 [09:30<01:36,  4.37s/it, CE=2.269633e-01 H=2.271994e-01 dV_dx=2.110878e-04 dV_dθ=2.502556e-05 ||∇||=1.406416e+00 | Tr=0.5440]
 85%|████████▍ | 123/145 [09:35<01:36,  4.37s/it, CE=2.267276e-01 H=2.265680e-01 dV_dx=-1.836468e-04 dV_dθ=2.403513e-05 ||∇||=1.406990e+00 | Tr=0.5439]
 86%|████████▌ | 124/145 [09:35<01:35,  4.56s/it, CE=2.267276e-01 H=2.265680e-01 dV_dx=-1.836468e-04 dV_dθ=2.403513e-05 ||∇||=1.406990e+00 | Tr=0.5439]
 86%|████████▌ | 124/145 [09:40<01:35,  4.56s/it, CE=2.265749e-01 H=2.266976e-01 dV_dx=9.538190e-05 dV_dθ=2.729915e-05 ||∇||=1.405762e+00 | Tr=0.5439] 
 86%|████████▌ | 125/145 [09:40<01:30,  4.51s/it, CE=2.265749e-01 H=2.266976e-01 dV_dx=9.538190e-05 dV_dθ=2.729915e-05 ||∇||=1.405762e+00 | Tr=0.5439]
 86%|████████▌ | 125/145 [09:45<01:30,  4.51s/it, CE=2.264196e-01 H=2.262465e-01 dV_dx=-1.940774e-04 dV_dθ=2.099375e-05 ||∇||=1.407007e+00 | Tr=0.5441]
 87%|████████▋ | 126/145 [09:45<01:28,  4.65s/it, CE=2.264196e-01 H=2.262465e-01 dV_dx=-1.940774e-04 dV_dθ=2.099375e-05 ||∇||=1.407007e+00 | Tr=0.5441]
 87%|████████▋ | 126/145 [09:49<01:28,  4.65s/it, CE=2.262289e-01 H=2.262945e-01 dV_dx=3.905497e-05 dV_dθ=2.651666e-05 ||∇||=1.406394e+00 | Tr=0.5443] 
 88%|████████▊ | 127/145 [09:49<01:23,  4.64s/it, CE=2.262289e-01 H=2.262945e-01 dV_dx=3.905497e-05 dV_dθ=2.651666e-05 ||∇||=1.406394e+00 | Tr=0.5443]
